CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v1_101-77-9,"4,4'-Diaminodiphenylmethane, >26% in a non hazardous diluent",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_101-77-9,"4,4'-Diaminodiphenylmethane, >26% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,"Classification based on the parent record and mixture rules.
"
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,Classification based on the pure chemical classification and mixture rules. 
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.7B,Suspected human carcinogens,GHS: Carcinogenicity - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v2_101-77-9,"4,4'-Methylene dianiline, >10 - 25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,Classification based on the pure chemical classification and mixture rules. 
_v0_101-84-8,"Diphenyl oxide, >3 - 9% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_101-84-8,"Diphenyl oxide, >3 - 9% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10101-68-5,"Manganese (II) sulphate, tetrahydrate, >10 - 25% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
R PHRASE: R48 [Company data]
"
_v0_10101-68-5,"Manganese (II) sulphate, tetrahydrate, >10 - 25% in a non hazardous diluent",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
R PHRASE: R48 [Company data]
"
_v0_10101-68-5,"Manganese (II) sulphate, tetrahydrate, >10 - 25% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10101-68-5,"Manganese (II) sulphate, tetrahydrate, >10 - 25% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10101-68-5,"Manganese (II) sulphate, tetrahydrate, >10 - 25% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",6.5A (respiratory),Respiratory sensitisers,GHS: Respiratory sensitization - Category 1,"                   CONTACT & RESPIRATORY
R PHRASE: R 42/43 [Company Data]
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"                   CONTACT & RESPIRATORY
R PHRASE: R 42/43 [Company Data]
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,"R PHRASE: R 40 [Company Data]
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10101-97-0,"Nickel (II) sulphate, hexahydrate, >10 - 24% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.5A (respiratory),Respiratory sensitisers,GHS: Respiratory sensitization - Category 1,"Classifications based on the pure chemical classification and mixture rules. 
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classifications based on the pure chemical classification and mixture rules. 
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.7B,Suspected human carcinogens,GHS: Carcinogenicity - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
This Classification is based on the pure substance, mixture rules and point estimates."
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
This Classification is based on the pure substance, mixture rules and point estimates."
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",9.1B (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10124-43-3,"Cobalt (II) sulphate, >10 - 24% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10196-18-6,"Zinc nitrate, hexahydrate, >25% in a non hazardous diluent",5.1.1B,Oxidising substances that are liquids or solids: medium hazard,GHS: Oxidizing liquids/solids - Category 2,
_v0_10196-18-6,"Zinc nitrate, hexahydrate, >25% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"R-PHRASE: R 22 [Company data]
"
_v0_10196-18-6,"Zinc nitrate, hexahydrate, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R-PHRASE: R 38 [Company data]
"
_v0_10196-18-6,"Zinc nitrate, hexahydrate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R-PHRASE: R 36 [Company data]
"
_v0_10196-18-6,"Zinc nitrate, hexahydrate, >25% in a non hazardous diluent",9.1A (other),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on Zinc nitrate, hexahydrate CAS 10196-18-6 and mixture rules"
_v0_10196-18-6,"Zinc nitrate, hexahydrate, >25% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"R-PHRASE: R 22. [Company data]
"
_v0_103-41-3,"Benzyl cinnamate, >3 - 25% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on the pure chemical classification and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_103-41-3,"Benzyl cinnamate, >3 - 25% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_103-41-3,"Benzyl cinnamate, >3 - 25% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_103-72-0,"Phenyl isothiocyanate, >5 - 32% in a non hazardous diluent",6.1C (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 3,Inhalation Form:<br/> R PHRASE: R 23 [Company Data]
_v0_103-72-0,"Phenyl isothiocyanate, >5 - 32% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,R PHRASE: R 25 [Company Data]
_v0_103-72-0,"Phenyl isothiocyanate, >5 - 32% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,R PHRASE: R 21 [CHEMWATCH]
_v0_103-72-0,"Phenyl isothiocyanate, >5 - 32% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,R PHRASE: R 25 [Company Data]
_v1_10326-27-9,"Barium chloride, dihydrate, >5 - 33% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_10326-27-9,"Barium chloride, dihydrate, >5 - 33% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"R-PHRASE: R 25 [Company data]
"
_v0_10361-37-2,"Barium chloride, >5 - 32% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,R PHRASE: R 25 [Company Data]
_v0_10361-37-2,"Barium chloride, >5 - 32% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,Inhalation Form:<br/> R PHRASE: R 20 [Company Data]
_v0_10361-37-2,"Barium chloride, >5 - 32% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,R PHRASE: R 25 [Company Data]
_v0_10421-48-4,"Iron (III) nitrate, >25% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,
_v0_10421-48-4,"Iron (III) nitrate, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_10421-48-4,"Iron (III) nitrate, >25% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10421-48-4,"Iron (III) nitrate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10421-48-4,"Iron (III) nitrate, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the parent record and mixture rules.
"
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the parent record and mixture rules.
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",6.6A,Known or presumed human mutagens,GHS: Germ cell mutagenicity - Category 1,Classification based on the parent record and mixture rules.
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,Classification based on the parent record and mixture rules.
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
Classification based on the parent record and mixture rules."
_v0_10486-00-7,"Sodium perborate, tetrahydrate, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"R-PHRASE: R 22. [Chemwatch]
"
_v0_105-13-5,"4-Methoxybenzyl alcohol, >1 - 2% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 41 [Company Data]
"
