CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v0_103-90-2,"Paracetamol (4-hydroxyacetanilide), >26% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_103-90-2,"Paracetamol (4-hydroxyacetanilide), >26% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_103-90-2,"Paracetamol (4-hydroxyacetanilide), >26% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_103-90-2,"Paracetamol (4-hydroxyacetanilide), >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"R PHRASE: R 22 [Company Data]
"
_v0_10326-27-9,"Barium chloride, dihydrate, >33% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"Classification based on the parent record and mixture rules.
"
_v0_10326-27-9,"Barium chloride, dihydrate, >33% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,R-PHRASE: R 25. [Company data]
_v0_10377-60-3,"Magnesium nitrate, >10% in a non hazardous diluent",5.1.1C,Oxidising substances that are liquids or solids: low hazard,GHS: Oxidizing liquids/solids - Category 3,
_v0_10377-60-3,"Magnesium nitrate, >10% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10377-60-3,"Magnesium nitrate, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10378-23-1,"Tetrasodium EDTA, dihydrate, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,Classification based on the pure chemical classification and mixture rules. 
_v0_10378-23-1,"Tetrasodium EDTA, dihydrate, >26% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_10378-23-1,"Tetrasodium EDTA, dihydrate, >26% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10378-23-1,"Tetrasodium EDTA, dihydrate, >26% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10378-23-1,"Tetrasodium EDTA, dihydrate, >26% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"Classification based on the pure chemical classification and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_10378-23-1,"Tetrasodium EDTA, dihydrate, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,Classification based on the pure chemical classification and mixture rules. 
_v0_104-54-1,"Cinnamyl alcohol, >1 - 9% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,R PHRASE: R 43 [Company Data]
_v0_104-67-6,"1,4-Undecanolide, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,R PHRASE: R 38 [CHEMWATCH]
_v0_105-59-9,"Methyl diethanolamine, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,
_v0_105-59-9,"Methyl diethanolamine, >25% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"CROSS REFERENCE: Cas #105-59-9 

SPECIES: Rabbit
RESULT: Moderately irritating
REFERENCE SOURCE: CI C&P France SA Chocques
(49) Union Carbide Acute Toxicity and Primary Irritancy Studies. Union Carbide Corp. Bushy Run Research Center (1989). Unpublished study. Project report 51-134. [IUCLID 2000]
"
_v0_105-59-9,"Methyl diethanolamine, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"CROSS REFERENCE: Cas #105-59-9 

R-PHRASE: R 36. [IUCLID 2000]
"
_v0_105-59-9,"Methyl diethanolamine, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"REMARK: Cross referenced to Methyl diethanolamine CAS # 105-59-9.
"
_v1_106-21-8,"Tetrahydrogeraniol, >50% in a non hazardous diluent",6.1E (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 5,"Classification based on the parent record and mixture rules.
"
_v1_106-21-8,"Tetrahydrogeraniol, >50% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_106-21-8,"Tetrahydrogeraniol, >50% in a non hazardous diluent",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_106-21-8,"Tetrahydrogeraniol, >50% in a non hazardous diluent",9.1B (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_106-21-8,"Tetrahydrogeraniol, >50% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 

Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_107-21-1,"Ethylene glycol, >10 - 25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_107-21-1,"Ethylene glycol, >10 - 25% in a non hazardous diluent",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: Renal toxicity (Kidney)
REMARK: This classification is based on the pure substance and mixture rules. 
"
_v0_107-22-2,"Glyoxal, >25% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,Inhalation Form:<br/> R PHRASE: R 20 [ECB]
_v0_107-22-2,"Glyoxal, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,R PHRASE: R 38 [ECB]
_v0_107-22-2,"Glyoxal, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,R PHRASE: R 36 [ECB]
_v0_107-22-2,"Glyoxal, >25% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,R PHRASE: R 43 [ECB]
_v0_107-22-2,"Glyoxal, >25% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,R PHRASE: R 38 [ECB]
_v0_107-22-2,"Glyoxal, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,
_v0_107-41-5,"Hexylene glycol, 10 - 49% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_107-41-5,"Hexylene glycol, 10 - 49% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_107-41-5,"Hexylene glycol, >50% in a non hazardous diluent",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v1_107-41-5,"Hexylene glycol, >50% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v1_107-41-5,"Hexylene glycol, >50% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_107-41-5,"Hexylene glycol, >50% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_107-75-5,"Hydroxycitronellal, >1 - 9% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_107-75-5,"Hydroxycitronellal, >26% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_107-75-5,"Hydroxycitronellal, >26% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_107-75-5,"Hydroxycitronellal, >26% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_107-75-5,"Hydroxycitronellal, >26% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_107-75-5,"Hydroxycitronellal, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_107-92-6,"Butyric acid, >5% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [Company Data]
"
_v0_107-92-6,"Butyric acid, >5% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_107-98-2,"Propylene glycol monomethyl ether, >10 - 91% in a non hazardous diluent",3.1C,Flammable Liquids: medium hazard,GHS: Flammable liquids - Category 3,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v0_107-98-2,"Propylene glycol monomethyl ether, >10 - 91% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,Classification based on the pure chemical classification and mixture rules. 
_v0_107-98-2,"Propylene glycol monomethyl ether, >10 - 91% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v1_108-01-0,"Dimethylaminoethanol, >5 - 9% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [Company Data]
"
_v1_108-01-0,"Dimethylaminoethanol, >5 - 9% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v1_108-65-6,"Propylene glycol monoethyl ether acetate, >10% in a non hazardous diluent",3.1C,Flammable Liquids: medium hazard,GHS: Flammable liquids - Category 3,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v1_108-65-6,"Propylene glycol monoethyl ether acetate, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v0_108-74-7,"1,3,5-Trimethylhexahydro-1,3,5-triazine, >25% in a non hazardous diluent",3.1C,Flammable Liquids: medium hazard,GHS: Flammable liquids - Category 3,"Flashpoint Value :49 °C 
Test Method :Closed cup
Boiling Point : °C"
_v0_108-74-7,"1,3,5-Trimethylhexahydro-1,3,5-triazine, >25% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,R PHRASE: R 21 [Company Data]
_v0_108-74-7,"1,3,5-Trimethylhexahydro-1,3,5-triazine, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,R PHRASE: R 22 [Company Data]
_v0_108-74-7,"1,3,5-Trimethylhexahydro-1,3,5-triazine, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"R PHRASE: R 38 [Company Data]
"
_v0_108-74-7,"1,3,5-Trimethylhexahydro-1,3,5-triazine, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"R PHRASE: R 36 [Company Data]
"
_v0_108-74-7,"1,3,5-Trimethylhexahydro-1,3,5-triazine, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"R PHRASE: R 22 [Company Data]
"
_v0_108-80-5,"Cyanuric acid, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,R PHRASE: R 36 [Company Data]
_v0_109-08-0,"2-Methylpyrazine, >1 - 9% in a non hazardous diluent",3.1C,Flammable Liquids: medium hazard,GHS: Flammable liquids - Category 3,"Flashpoint Value :50 °C 
Test Method :Closed cup
Boiling Point : °C"
_v0_109-21-7,"Butyl butyrate, >1% in a non hazardous diluent",3.1C,Flammable Liquids: medium hazard,GHS: Flammable liquids - Category 3,"Flashpoint Value :49.44 °C 
Test Method :Closed cup
Boiling Point : °C"
_v0_109-63-7,"Boron trifluoride-diethyl ether complex, >25% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> R PHRASE: R 20 [Company Data]
"
_v0_109-63-7,"Boron trifluoride-diethyl ether complex, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"R PHRASE: R 22 [Company Data]
"
_v0_109-63-7,"Boron trifluoride-diethyl ether complex, >25% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
R PHRASE: R 48/23 [Company Data]
"
_v0_109-63-7,"Boron trifluoride-diethyl ether complex, >25% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [Company Data]
"
_v0_109-63-7,"Boron trifluoride-diethyl ether complex, >25% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_109-63-7,"Boron trifluoride-diethyl ether complex, >25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"R PHRASE: R 22 [Company Data]
"
_v0_109-94-4,"Ethyl formate, >56% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v0_109-94-4,"Ethyl formate, >56% in a non hazardous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v0_109-94-4,"Ethyl formate, >56% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_109-94-4,"Ethyl formate, >56% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_109-94-4,"Ethyl formate, >56% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
