CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
82560-54-1,"ethyl N-[2,3-dihydro-2,2-dimethylbenzofuran-7-yloxycarbonyl(methyl)aminothio]-N-isopropyl-beta-alaninate",Specific target organs/systemic toxicity following single exposure,Category 1 (nervous system),Health hazard,Danger,Cause damage to organs (nervous system),"It was considered as Category 1(nerve systems) based on the description (Agricultural Chemical Registration Data ) that in mice and rats at the dose within the range of guidance value in Category 1 (more than 64mg/kg), entire body shivering, salivation, proneness position accompanied by dacryorrhea and a clonic convulsion, respiration depressed, protrusion of eyeballs, corneal reflex fall, and bloody tears were observed.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-26-6,dizinc pyrophosphate,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-42-1,Arsine,Specific target organs/systemic toxicity following single exposure,"Category 1 (central nervous system, blood system, cardiovascular system, respiratory organs, liver, kidneys)",,,,"Based on the human evidence: ""clinical symptoms include transient hemolytic anemia, nausea, headache, anemia, decreased hemoglobin levels, erythema of the skin, jaundice, hemoglobinuria and shock"" (IARC 84 (2004)), ""pulmonary edema and acute circulatory disorder,"" ""hepatitis on the 20th day after the acute hemolysis"" (CICAD 47 (2002)), ""hemolysis and nephropathy"" (ACGIH (7th, 2001)), and the evidence from animal studies including ""a 10.5% reduction in hematocrit levels observed in the 26ppm dose group"" (CICAD 47 (2002)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1. ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-35-2,trifluoroarsine,Specific target organs/systemic toxicity following single exposure,"Category 1 (digestive system, cardiovascular system, nervous system, kidneys, liver, respiratory)",Health hazard,Danger,"Cause damage to organs (digestive system, cardiovascular system, nervous system, kidneys, liver, respiratory)","Although there was no information about this substance, it was classified as Category 1 (gastrointestinal system, cardio-vascular system, nervous system, kidneys, liver, respiratory system). Based on the report that in the forms of the arsenic and inorganic arsenic compounds it causes ""symptoms in the gastrointestinal organs, disorders in the functions of the cardio-vascular and nervous systems, myelosuppression, alteration in the blood system and nephropathy"" in humans (EHC 224 (2001)), and based on a similar report in PIM (Poisons Information Monographs) G042 (WHO/IPCS, 1996). In addition, there are reports in ACGIH (7th, 2001) that it affects the liver, upper airways and lungs, and that the fluorides display airway irritant properties (ACGIH-TLV, 2005; ACGIH 7th, 2001).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-47-3,Chromium,Specific target organs/systemic toxicity following single exposure,Category 2 (systemic toxicity); Category 3 (respiratory tract irritation),"Health hazard; Exclamation mark",Warning,May cause damage to organs (systemic toxicity); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"The substance was classified as Category 2 (systemic toxicity). Based on the statement that it may cause metal fume fever (SITTIG (47th, 2002), HSFS (2000)). The substance was classified as Category 3 (airway irritant). Based on the report of airway irritation in humans (HSDB (2005)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-22-5,Quinoline,Specific target organs/systemic toxicity following single exposure,Category 2 (respiratory),Health hazard,Warning,May cause damage to organs (respiratory),"Since there was description that in Priority 2, a cough, stuffiness, and breathlessness were produced by human exposure of this product and pulmonary edemas and the dyspnea by respiratory muscle paralysis are caused (HSDB (2003), ICSC (J), (1993), SITTIG (4th, 2002)) in high exposure, it was considered as Category 2 (respiratory systems).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10026-13-8,Phosphorus pentachloride,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory); Category 2 (circulatory system),Health hazard,"Danger; Warning",Cause damage to organs (respiratory); May cause damage to organs (circulatory system),"Due to the description that it irritates the airway and causes bronchitis (ACGIH (2001)) and lung edema (ICSC (1997)) by inhalation of fume, it was classified into Category 1 (respiratory system). Although there is the description that oral intake, coldness of skin by skin contact, change of pules, and the cardiovascular system collapse with shallow breathing are the major cuases for immediate death (HSDB (2005)). And it is in priorty 2, therefore, it was classified into Category 2(circulatory organ). ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
21087-64-9,Metribuzin,Specific target organs/systemic toxicity following single exposure,Not classified,-,-,-,"Since only slight influences are reported with regard to the oral administration, transdermal intake or inhalation by rats (Agricultural chemical abstracts),  it was put outside of the Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-06-6,p-Divinylbenzene,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,"No data available
Refer to GHS classification of divinylbenzene isomer mixtures (ID_0231, CAS 1321-74-0).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6392-46-7,allyxycarb,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"No data
In addition, the carbamate pesticides inhibit acetylcholinesterase activity, and affect to nervous system as mechanism of action (EHC64 (1986)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
8014-95-7,Oleum,Specific target organs/systemic toxicity following single exposure,"Category 2 (inhalation: respiratory, oral: digestive system)",Health hazard,Warning,"May cause damage to organs (inhalation:respiratory, oral:digestive system)","Since there are descriptions that significant effect such as pulmonary edemas appear in lungs by inhalation of this product in the document of Priority 2 (ICSC (J) (2002), HSDB (2003)), caustic is indicated to an airway (ICSC (J) (2002)), moreover, the corrosion of esophageal mucosa, gastric bleeding, etc. are produced by intake (ICSC (J) (2002)), HSDB (2003), it was considered as Category 2 (inhalation: the respiratory system, oral: gastrointestinal).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7439-96-5,Manganese,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory organs) ,,,,"""Acute exposure to manganese dusts (in particular, MnO2 and Mn3O4) induces pulmonary inflammation which progresses to pulmonary impairment with time. Pulmonary effects increase the infectiousness of bronchitis etc., resulting in manganese pneumonia"" (CICAD 12 (1999)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
379-52-2,fentin fluoride,Specific target organs/systemic toxicity following single exposure,Category 1 (central nervous system); Category 3 (respiratory tract irritation),Health hazard,Danger,Cause damage to organs (central nervous system); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Although there is no data of this product itself, from the influence on the central nervous systems in human as an organic tin compounds (ATSDR, 2005; ACGIH 7th, 2001; Patty 5th, 2001) and the potential of respiratory irritant (ATSDR, 2005; ACGIH 7th, 2001) being indicated, it was considered as Category 1 (central nervous systems) and Category 3 (respiratory irritant).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
11120-22-2,Lead Silicate,Specific target organs/systemic toxicity following single exposure,"Category 1 (blood system, kidneys, nervous system)",,,,"Based on toxicity of inorganic lead compounds.  

Based on the human evidence: ""The effects observed in acute and chronic studies are very similar for inorganic lead compounds. Inhalation or oral ingestion of inorganic lead has been reported to induce oral contraction and thirst, along with nausea, vomiting, upper abdominal discomfort, loss of appetite, abdominal pain and constipation suggesting gastrointestinal toxicity. The effects on hematopoietic function such as hemoglobin synthesis inhibition due to delta-aminolevulinic acid/heme synthetic enzyme inhibition and anemia caused by shortened survival of red blood cells are considered representative of toxic actions of inorganic lead. Kidney effects are evidenced by interstitial nephropathy and decreased urinary output along with proximal renal tubular damage showing Fanconi's syndrome represented by proteinuria, hematuria, urinary cast, glycosuria and aminoaciduria. Inorganic lead adversely affects the central and peripheral nervous systems, displaying in particular weakening of the muscle of the limbs, pain and spasm. 
There have been rare reports of adults exhibiting ataxia, headache, paresthesia, depression and coma indicative of toxic effects on the central nervous system when exposing to extremely high doses (details not shown). However, children are most sensitive to toxicity of lead, and neurodevelopmental toxicity manifested as restlessness, aggression, concentration difficulties and memory lapse has become serious problem in the U.S. ""(CERI Hazard Data 2001-9 (2002)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13927-77-0,nickel bis(dibutyldithiocarbamate),Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-21-1,Fluorosulfonic acid,Specific target organs/systemic toxicity following single exposure,Category 2 (respiratory),Health hazard,Warning,May cause damage to organs (respiratory),"The substance was classified as Category 2 (respiratory system) because of the reports in Priority 2 that it causes sore throats, shortness of breath, serious swelling of the throat, corrosion in the airways, pulmonary edema, etc, (ICSC(2005)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25319-90-8,S-Ethyl 2-(4-chloro-2-methylphenoxy)thioacetate; Phenothiol; MCPA-thioethyl,Specific target organs/systemic toxicity following single exposure,Category 2 (nervous system),,,,"In rat single dose toxicity studies, clinical signs and symptoms including blepharoptosis, rigid limbs and weakness, staggering gait, reduced reflex, prone position, and coma were reported (Agricultural Chemical Registration Data (1999)). These effects were observed at dosing levels within the guidance value ranges for Category 2. ","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
