CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
107-15-3,Ethylenediamine,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 860mg/kg calculated from the testing data of rat LD50 (oral route) of 637mg/kg, 1,500mg/kg, 1,850mg/kg, (SIDS (2003)), and 1,160mg/kg, (ACGIH (7th 2001).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-18-6,Allyl alcohol,Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 68mg/kg calculated from the testing data of rat LD50 (oral route) of 64mg/kg (ACGIH (7th, 2001)), 70mg/kg, 99mg/kg and 105mg/kg (PATTY (4th, 2000)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-19-7,2-Propyn-1-ol,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"It was set as Category 2 based on the value of 32mg/kg.. This value was calculated from rat LD50 values of 20 mg/kg (ACGIH, 7th.2001) and 54, 55, and 70 mg/kg (above, PATTY, 4th.1994).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
107-20-0,chloroacetaldehyde,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 23.0 mg/kg
REFERENCE SOURCE: ACGIH (2001), PATTY (5th, 2001)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-21-1,Ethylene glycol,Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) of 4,000-10,200mg/kg (CICAD 45 (2002)).","Apr. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
107-22-2,Glyoxal,Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 200mg/kg (MOE Risk Assessment vol.2 (2003)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-30-2,"Ether, chloromethyl methyl",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 210-817 mg/kg
REFERENCE SOURCE: CERI Hazard Data (2005)","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
107-31-3,Methyl formate,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was set as Category 4 based on rat LD50: 475 mg/kg (RTECS (2004)). Although Priorty2 had two reports, the value of the lower one was adopted.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-49-3,TEPP,Acute toxicity (oral) - Category 1,Skull and crossbones,Danger,Fatal if swallowed,"It was set as Category 1 based on LD50= 0.64mg/kg calculated from four data (ACGIH (2001), PATTY (5th, 2001), PIMs (1998)) of rat LD50 values.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-66-4,Dibutyl phosphate,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 3200 mg/kg
REFERENCE SOURCE: SIDS (2002)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-87-9,2-Pentanone,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rat LD50 value: 3730mg/kg and 1600 - 3200 mg/kg (PATTY 4th, 1994). Calculated based on the data above, and the lowest value of 1600mg/kg was adopted to be classified as category 4.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-03-2,"Propane, 1-nitro-",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 455 mg/kg
REFERENCE SOURCE: RTECS (2005), HSDB (2005)

SPECIES: Rat
ENDPOINT: LD50
VALUE: 484 mg/kg
REFERENCE SOURCE: IUCLID (2000)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-05-4,Vinyl acetate,Acute toxicity (oral) - Category 5,,,,"Based on the testing data of rat LD50 (oral route) of 2,900mg/kg (MOE Risk Assessment vol. 2 (2003)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-10-1,Methyl isobutyl ketone,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Rat LD50 value=2080mg/kg (CERI Hazard Data (2000), EHC 117(1990), ACGIH (7th, 2001), DFGOT vol.13 (1999), PATTY (4th 1994)), 4600mg/kg (CERI Hazard Data (2000), EHC 117(1990), DFGOT vol.13 (1999)), 4570mg/kg (EHC 117(1990)), 4500mg/kg (ACGIH (7th, 2001)), 4540mg/kg (PATTY (4th 1994)) and 3200mg/kg (PATTY (4th 1994)). Calculated based on the data above. Since the calculated values was 2919mg/kg, it was classified to category 5.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
108-11-2,"2-Pentanol, 4-methyl-",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 2600 mg/kg
REFERENCE SOURCE: ACGIH (7th, 2001), PATTY (4th, 1994)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-18-9,"2-Propanamine, N-(1-methylethyl)-",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 770 mg/kg
REFERENCE SOURCE: ACGIH (2001)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-21-4,1-methylethyl acetate,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Category 5 based on SPECIES: Rat; ENDPOINT: LD50;VALUE:3000 mg/kg; REFERENCE SOURCE: ACGIH (7th, 2003)","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
108-24-7,Acetic anhydride,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rat LD50 value: 630mg/kg (CERI Hazard Data, 2001, DFGOT vol.13, 1999), and 1780mg/kg (CERI Hazard Data, 2001, DFGOT vol.13, 1999, SIDS, 1997). Based on the above data, it was classified as category 4.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-31-6,Maleic anhydride,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 555mg/kg, calculated from the testing data of rat LD50 (oral route) of 850mg/kg (ACGIH (7th, 2001)), 235mg/kg (female) , 400mg/kg, 409mg/kg (male), 495mg/kg, 824mg/kg, 840mg/kg, 900mg/kg, 1,100mg/kg and >1,050mg/kg (DFGOT vol.4 (1992)).","Dec. 19, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-39-4,m-Cresol,Acute toxicity (oral) - Category 3,,,,Based on the testing data of rat LD50 (oral route) of 242mg/kg (EHC 168 (1995)).,"Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
108-42-9,m-Chloroaniline,Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 256mg/kg (MOE Risk Assessment vol.2 (2003)).  ,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-44-1,m-Toluidine,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Calculatd on rat LD50 values: 974mg/kg (SIDS, 2003, PATTY 4th, 1994), 1160mg/kg, 1430mg/kg (SIDS, 2003), and 450mg/kg (SIDS, 2003, ACGIH 7th, 2001). Since the calculated values was 734.6mg/kg, it was set as Category 4.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-45-2,m-Phenylenediamine,Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 204mg/kg calculated from the testing data of rat LD50 (oral route) of 204mg/kg (CERI Hazard Data 98-29 (1999)), 650mg/kg (IARC 16 (1978)) and 280mg/kg (MOE Risk Assessment vol. 3 (2004)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-46-3,"1,3-Benzenediol",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rat LD50 value: 980mg/kg (NTP TR 403, 1992, ACGIH 7th., 2001, PATTY 4th., 1994, DFGOT 20, 2003), 202mg/kg, 301mg/kg, 370mg/kg, 489mg/kg, 334mg/kg, 349mg/kg and 502mg/kg (all the data from DFGOT 20, 2003). Based on the toxicity value of 302mg/kg calculated from the data above, it was classified as category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-60-1,bis(2-chloro-1-methylethyl) ether,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Based on the rat LD50s : 503.6mg/kg (male) and 698. 2mg/kg (female) in the acute oral administration toxicity test (Agricultural Chemical Registration Data), we adopted the lower value (LD50 = 503.6mg/kg) to classify the substance as category 4.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-70-3,"1,3,5-Trichlorobenzene",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"As LD50 value of the oral administration test employing a rat, there is a description of 1,800 mg/kg, 2,100 mg/kg, 2,490 mg/kg, and 2,800 mg/kg in DFGOT vol.3 (1992), and a description of 800 mg/kg 4th volume (2005) of the MOE risk assessment. Since there existed two or more data which corresponded to Category 4 and ""Not classified"", high-risk category was adopted and considered it as Category 4. ",2009.3.31
108-77-0,"2,4,6-Trichloro-1,3,5-triazine",Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 275mg/kg calculated from the testing data of rat LD50 (oral route) of 1,143mg/kg, 315mg/kg, 327mg/kg, 930mg/kg and 208mg/kg (SIDS (2005)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-87-2,Methyl cyclohexane,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rabbit LDLo: 4000 - 4500mg/kg (PATTY 4th, 1994), rat LD50 value: >3200mg/kg (RTECS, 2005) and mouse LD50 value: 1200mg /kg (RTECS, 2005). Based on the lowest LD50 value of the mouse data, it was classified to category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-88-3,Toluene,Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value of 4,800 mg/kg calculated from the testing data of rat LD50 (oral route) of 2,600 mg/kg, 5,500 mg/kg, 5,580 mg/kg, 5,900 mg/kg, 6,400 mg/kg, 7,000 mg/kg and 7,530 mg/kg (EU-RAR No.30, 2003).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
108-90-7,Chlorobenzene,Acute toxicity (oral) - Category 5,,,,"Based on the testing data of rat LD50 (oral route) of 2,914mg/kg (MOE Risk Assessment Vol. 3, 2004).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
108-91-8,Cyclohexylamine,Acute toxicity (oral) - Category 3,,,,"Based on the rat LD50 (oral route) value of 156mg/kg representing the lower of the two testing data, 800mg/kg and 156mg/kg (CERI Hazard Data 2001-54 (2002)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-93-0,Cyclohexanol,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 2.06 g/kg
REFERENCE SOURCE: ACGIH (2001)","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
108-94-1,Cyclohexanone,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: VALUE:1544mg/kg; ,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
108-95-2,Phenol,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value calculated from the testing data of rat LD50 (oral route) of 414mg/kg (MOE Risk Assessment vol. 1 (2002)), 512mg/kg (EHC 161 (1994)), 400mg/kg (EHC 161 (1994)), 340mg/kg (EHC), and 445mg/kg (EHC 161 (1994)). LD50=375 mg/kg","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
108-98-5,Thiophenol,Acute toxicity (oral) - Category 2,,,,Based on the rat LD50 (oral route) value of 46mg/kg (CERI Hazard Data 99-2 (2000)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-99-6,3-Methylpyridine,Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 400mg/kg representing the lower of the two testing data, 400mg/kg and 800mg/kg (CERI-NITE Hazard Assessment No.29 (2005)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-61-5,propyl chloroformate,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Mouse
ENDPOINT: LD50
VALUE: 650 mg/kg
REFERENCE SOURCE: RTECS(1997)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
109-73-9,1-Butanamine,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"LD50 = 200mg/kg obtained from statistically calculated based on rat oral LD50 values: 5000mg/kg, 200 - 400 mg/kg (PATTY, 1994), 366mg/kg (Recommendation of Sanei Academy, 1994) and 371mg (PATTY, (1994) ACGIH (7th, 2001)). The value was classified to category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
109-79-5,1-Butanethiol,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 1500 mg/kg, 1800 mg/kg
REFERENCE SOURCE: PATTY (4th, 1994),","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-84-2,2-hydrazinoethanol,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Mouse; ENDPOINT: LD50; VALUE: 139mg/kg; REFERENCE SOURCE: RTECS (1999),"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
109-86-4,Ethylene glycol monomethyl ether,Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value of 2435mg/kg calculated from the testing data of rat LD50 (oral route) of 2460mg/kg  (ECETOC TR64, 1995) , 3250mg/kg (ECETOC TR64, 1995) , 3400mg/kg  (ECETOC TR64, 1995)  and 2370mg/kg (MOE Risk Assessment Vol. 2, 2003).
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
109-89-7,Diethylamine,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Category 3 based on SPECIES: Rat; VALUE: 248mg/kg; REFERENCE SOURCE: ACGIH (2001), IUCLID (2000)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-94-4,Ethyl formate,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 1850 mg/kg
REFERENCE SOURCE: DFGOTvol.19 (2003)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-99-9,Tetrahydrofuran,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed," It was set as Category 4 based on LD50= 1851mg/kg. This value calculated from rat oral LD50= 1650mg/kg (CERI Hazard Data (1999)), 2045mg/kg (ACGIH (7th, 2001)), 2845mg/kg (ACGIH (7th, 2001)) and 3200mg/kg (ACGIH (7th, 2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-12-3,"2-Hexanone, 5-methyl-",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Rat LD50 value: 4760mg/kg(ACGIH 7th, 2001), 3200mg/kg(ACGIH 7th, 2001, PATTY 4th, 1994), 3870mg/kgand2542mg/kg(PATTY 4th, 1994). Calculated based on the data above. Since the calculated values was 2815mg/kg, it was classified to category 5.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-43-0,2-Heptanone,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Calculated based on the rat LD50 value: 1670mg/kg (ACGIH 7th, 2001, PATTY 4th, 1994), 2407mg/kg (PATTY 4th, 1994) and approximately 1600mg/kg (PATTY 4th, 1994). Since the calculation value was lower than 1600mg/kg which was the lowest value, 1600mg/kg was adopted to classify as category 4.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-49-6,2-Methoxyethyl acetate; Ethylene glycol monomethyl ether acetate,Acute toxicity (oral) - Category 5,,,,"Based on the testing data of rat LD50 (oral route) of 3,930mg/kg (EHC 119 (1990)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-62-3,Pentanal,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Rat LD50 value: 4590mg/kg (ACGIH 7th, 2001) and 3200 - 6400mg/kg (PATTY 4th, 1994). Based on the data above, the lowest values was adopted, and it was classified as category 5.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-71-4,"1,2-dimethoxyethane",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"It was classified into Category 5 from LD50 value 2,525 mg/kg (PATTY (5th, 2005)) of the oral administration test employing a mouse. ",2008.03.17
110-80-5,Ethylene glycol monoethyl ether,Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value of 3017mg/kg calculated from the testing data of rat LD50 (oral route) of 5500mg/kg (PATTY 4th, 1995), 3000mg/kg (PATTY 4th, 1995), 3460mg/kg (PATTY 4th, 1995) 2800mg/kg (PATTY 4th, 1995) and 4450mg/kg (PATTY 4th, 1995).
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-83-8,Cyclohexene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was set as Category 4 based on LD50= 1273mg/kg calculated from four rat data (the Health, Labor and Welfare Ministry reports (2006), SIDS (2002), PATTY (5th, 2001)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-85-0,Piperazine,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 1,280mg/kg calculated from the testing data of rat LD50 (oral route) of 600mg/kg, 11,200mg/kg (CERI Hazard Data 2001-13 (2002)), 2,830mg/kg (CERI-NITE Hazard Assessment No.19 (2005)), 2,600mg/kg (EU-RAR No.56 (2005)), 2,050mg/kg, 3,000mg/kg (PATTY (4th, 2000)) and 1,900mg/kg (DFGOT vol.9 (1998)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-86-1,Pyridine,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 895mg/kg calculated from the testing data of rat LD50 (oral route) of 891mg/kg, 1,580mg/kg (CERI Hazard Data 2001-70 (2002)), 1,500mg/kg (ACGIH (7th, 2004)) and 866mg/kg (IARC 77 (2000)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-91-8,Morpholine,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rat LD50 value: 1450mg/kg (MOE Risk Assessment vol.4,  2005), 1050mg/kg (EHC 179, 1996, ACGIH 7th, 2001, PATTY 4th, 1994, IARC 47, 1989), 1600mg/kg (EHC 179, 1996, PATTY 4th, 1994, IARC 47, 1989), 1900mg/kg (EHC 179, 1996), 1420mg/kg (PATTY 4th, 1994) and 1610mg/kg (PATTY 4th, 1994). Based on the data above, the value of LD50:1287mg/kg was calculated and it was classified as category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
11070-44-3,Tetrahydromethylphthalic anhydride,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 1,930mg/kg calculated from the testing data of rat LD50 (oral route) of 1,900mg/kg, 2,102mg/kg and 2,140mg/kg (SIDS (2005)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
11097-69-1,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Calculated based on rat LD50 value of Aroclor 1254: 1010mg/kg (CICAD 55, 2003, ATSDR, 2000, PATTY 4th, 1994, EHC 140, 1992), 4000mg/kg (IARC 18, 1978, EHC 140, 1992), 1300mg/kg (IARC 18, 1978, EHC 140, 1992), 1400mg/kg (EHC 140, 1992), and 2000mg/kg (IARC 18, 1978, EHC 140, 1992). The calculated values became 1057mg/kg, and it was set as Category 4. Classified based on the toxic value of Aroclor 1254, because the toxic value of Aroclor 1254 was lower than Aroclor 1242. (About Aroclor 1242,  it is in Category 5 based in rat LD50 values: 4250mg/kg (CICAD 55, 2003, ATSDR, 2000, EHC 140, 1992) and 8700mg/kg (IARC 18, 1978))","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-15-9,2-Ethoxyethyl acetate; Ethylene glycol monoethyl ether acetate,Acute toxicity (oral) - Category 5,,,,"Based on the testing data of rat LD50 (oral route) of 2,700mg/kg (MOE Risk Assessment Vol. 2, 2003).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-30-8,Glutaraldehyde,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50;  VALUE:  149 mg/kg (calculated from 23 of LD50 values),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-40-0,"N-(2-Aminoethyl)-1,2-ethanediamine; Diethylenetriamine",Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 1,315mg/kg calculated from the testing data of rat LD50 (oral route) of 1,080mg/kg (ACGIH (7th, 2001)), 1,140mg/kg, 1,539mg/kg, 1,800mg/kg, 1,950mg/kg (SIDS (1996)), and 2,330mg/kg (MOE Risk Assessment vol. 2 (2003).
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-42-2,"2,2'-Iminodiethanol",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was set as Category 4 based on LD50= 1613mg/kg calculated by technological guidelines using 4 date of rat LD50 value (ACGIH (2001), PATTY (5th, 2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
