CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
1014-70-6,"2,4-bis(ethylamino)-6-methylthio-1,3,5-triazine","Specific target organs/systemic toxicity following repeated exposure - Category 2 (gastrointestinal tract, liver, testes, kidneys)",,,,"Based on the evidence from animal studies including ""edematous thickening of the intestinal wall,"" ""cirrhosis,"" ""hepatocellular atrophy,"" ""sperm atrophy or spermatogenesis inhibition,"" and ""chronic nephrosis"" (Agricultural Chemical Registration Data (1987)). These effects were observed at dosing levels within the guidance value ranges for Category 2.
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-54-5,ferrocene,Specific target organs/systemic toxicity following repeated exposure - Category 2 (nostril),Health hazard,Warning,May cause damage to organs (nostril) through prolonged or repeated exposure,"There is no report in human. It was classified into Category 2 (nasal cavity) from the statement that necrotic inflammation, atypical, and reproduction were acknowledged in the nose within the guidance value of Category 2 in the inhalation exposure test of a rat and a mouse (PATTY (5th, 2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-81-8,2-(Di-n-butylamino)ethanol,Specific target organs/systemic toxicity following repeated exposure - Category 2 (nervous system),,,,"Based on the evidence from animal studies including ""cage-licking and chewing, increased locomotor activity (ambulatory movement in both sexes, rearing in males)"" (Report by the Ministry of Health, Labour and Welfare (2005)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-82-9,Tributan-1-ylamine,Specific target organs/systemic toxicity following repeated exposure - Category 2(central nervous system),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(central nervous system),"In the 19-day inhalation exposure test to male and female rats, ""nasal irritation, disquiet, incoordination and trembling were observed"" (Patty (5th, 2001), HSDB (2002)). Although these symptoms were observed within the limits of the guidance value of Category 1, it was classified into Category 2 (central nervous systems) since the OECD TG compliance and GLP were unknown. Moreover, although there is the description that ""tracheitis, bronchitis, pneumonia and lung edema are caused by repeated inhalation exposure to sublethal concentration of aliphatic amines"" (Patty (5th, 2001)), it is not adopted to categorize since the period and the concentration of exposure are unknown. In addition, ""there are reports of central nervous system irritation"" (Patty (5th, 2001) and (HSDB (2002)). ",2009.3.31
10222-01-2,"2,2-Dibromo-2-cyanoacetamide",Specific target organs/systemic toxicity following repeated exposure - Category 2(systemic toxicity),Health Hazard,Warning,May cause damage to organs through prolonged or repeated exposure(systemic toxicity),"It is written in 90-day oral administration test in rats that ""there were some dyspnea, weight loss was found in those animals, and some were died"" (HSDB (2002)) within the scope of the guidance value of Category 2. Since the organ could not be specified, it was classified into Category 2 (systemic toxicity). In addition, it is written in 90-day dermal administration test in rats that ""there was decrease in triglyceride level in males, and rise in alkaline phosphatase and chlorine ion as well as decrease in cholesterol in females"" outside the scope of the guidance value of Category 2 (HSDB (2002)). ",2009.3.31
1024-57-3,heptachlor epoxide,Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver),Health hazard,Danger,Causes damage to organs (liver) through prolonged or repeated exposure,"In two year oral (feeding) administration test on dogs, the administrated group with dosage observing the guidance value range of Category 1, the increase in weight of liver, the change of the index which suggests a liver damages in blood biopsy inspection (elevation of SGPT actives, etc.), histopathological alterations (enlargement and vacuolation on centrilobular hepatocyte, appearance of detailed granule and ground-glass like cytoplasm) were observed (JMPR 1965, 1966, and 1991, PD 19 1975, EHC 38 1984, ACGIH 7th.2001, IRIS Access on Jan. 2006 and IARC Vol.53(1991) p.115-164), therefore, target organ were judged to be liver and were classified as Category 1 (liver).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10265-92-6,Methamidophos,Specific target organs/systemic toxicity following repeated exposure - Category 2 (nervous system),,,,"Based on the human evidence: ""the present substance may adversely affect the nervous system and cause delayed neuropathy"" (ICSC (J) (1994)). Also based on the evidence from animal studies including ""mild tremor and aggressive behaviour"" (HSDB (2003)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2. 
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
102851-06-9,"alpha-cyano-3-phenoxybenzyl N-(2-chloro-alpha,alpha,alpha-trifluoro-p-tolyl)-D-valinate",Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood system),,,,"Based on the evidence from animal studies including ""decreased RBC/hemoglobin/hematocrit"" (Agricultural Chemical Registration Data (1988)). These effects were observed at dosing levels within the guidance value ranges for Category 2. ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-33-4,boron tribromide,Specific target organs/systemic toxicity following repeated exposure - Category 2 (respiratory organs),Health hazard,Warning,May cause damage to organs (respiratory organs) through prolonged or repeated exposure,"In humans, the lung irritation,bronchitis,kidney disorders,effects on the nervous system are observed (HSFS (1998)), however, it was classified into Category 2 (respiratory systems) adjust to be classified into Category 2 (respiratory systems) by single exposures.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-69-5,N-Ethylaniline,Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood system),,,,"Based on the evidence from animal studies including ""cyanosis, discoloration of the oculus and urine, and paleness,"" ""significant increase in blood methemoglobin content, and hemolytic anemia including the occurrence of red blood cells with Heinz bodies"" (Report by the Ministry of Health, Labour and Welfare (1996)), ""decreased hemoglobin levels/RBC, increased methemoglobin levels/WBC"" (HSDB (2003)), ""adversely affects blood, and may produce methemoglobin"" (ICSC (J) (2001)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-90-2,4'-Hydroxyacetanilide,"Specific target organs/systemic toxicity following repeated exposure - Category 1(liver, kidney, blood system)  , Category 2(thyroid)",Health Hazard,Danger,"Causes damage to organs through prolonged or repeated exposure(liver, kidney, blood system)
May cause damage to organs through prolonged or repeated exposure(thyroid)"," For humans, there is a report that ""chronic active hepatitis accompanies chronic ingestion and chronic kidney disease accompanies prolonged use"" (NTP TR394 (1993)). There are also reports from human epidemiological studies that ""toxicity was shown"" (IARC 73 (1999)), ""an increase in kidney lipofuscinosis, chronic kidney disease and hemolytic anemia through excessive long-term ingestion were observed"" (Patty (5th, 2001)) and ""neutropenic and thrombocytopenic disorders were observed"" (HSDB (2007)). Therefore the liver, kidney and blood system are considered to be target organs. Furthermore, in a 2-year oral administration study in rats and mice (21 CFR Part 58, GLP) there is a report that ""increased severity of nephropathy in male and female rats, increased frequency of localized kidney tubule hyperplasia and kidney hyperparathyroidism in male rats, and increased thyroid follicular epithelial hyperplasia in male and female mice were observed"" (NTP TR394 (1993)), and these effects are seen to be within the range of guidance values for Category 2. For the reasons stated above, we classified it as Category 1 (liver, kidney and blood system) and Category 2 (thyroid). As for observed effects which are outside the range of guidance values for Category 2, there is a report that ""at 12,500 ppm (corresponding value: 625 mg/kg) testis atrophy and at 25,000 ppm (corresponding value: 1,250 mg/kg) ovarian and uterine atrophy were observed"" in a 13-week oral administration study in rats (NTP TR 394 (1993)). ",2009.3.31
10311-84-9,"2-chloro-1-phthalimidoethyl O,O-diethyl phosphorodithioate","Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system, liver)",Health hazard,Danger,"Causes damage to organs (nervous system, liver) through prolonged or repeated exposure","We classified it into Category 1 (the nervous systems, liver) based on the description of JMPR (Joint Meeting on Pesticide Residures-Monographs & Evaluations) 363 (WHO/IPCS, 1976; equivalent to Priority 1) in rats and human.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10361-37-2,Barium chloride,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (heart) Category 2 (kidneys, adrenal)",,,,"Based on the evidence from animal studies: ""affected animals exhibited ultrastructural changes in the kidney glomeruli, including basement membrane thickening, epithelial foot process fusion, and the presence of myelin figures,"" ""disturbances in myocardial contractility"" (EHC 107 (1990)), ""focal hemorrhage in the adrenal"" (IUCLID (2000)). 
The effects on experimental animals were observed at dosing levels within the guidance value ranges for Categories 1 and 2. However, the priority rating of some studies used for assessment is 2, and therefore the effects on the kidneys and adrenal are classified into Category 2.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
