CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
95-68-1,"2,4-Dimethylaniline",Flammable gases,Not applicable,-,-,-,Liquid,2009.3.31
5970-45-6,"Zinc acetate, dihydrate",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
122008-85-9,butyl (R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propionate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-62-1,Divanadium pentaoxide,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
7488-55-3,tin sulphate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7784-35-2,trifluoroarsine,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-60-4,Propyl acetate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
88678-67-5,O-3-tert-butylphenyl N-(6-methoxy-2-pyridyl)-N-methylthiocarbamate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7779-88-6,zinc nitrate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2631-37-0,promecarb,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-50-3,p-Phenylenediamine,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3452-97-9,"3,5,5-Trimethyl-1-hexanol",Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Jun. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
111-40-0,"N-(2-Aminoethyl)-1,2-ethanediamine; Diethylenetriamine",Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
485-31-4,binapacryl,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
16871-71-9,zinc hexafluorosilicate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-95-3,Nitrobenzene,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1345,Blasticiden-S-benzylaminobenzenesulfonate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
5124-30-1,"Methylenebis(4,1-cyclohexylene) diisocyanate",Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
52570-16-8,2-(2-Naphthyloxy)propionanilide; Naproanilide,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-36-0,tributyltin acetate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
10099-74-8,Lead dinitrate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-87-1,hexachloronaphthalene,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55814-41-0,2-methyl-N-[3-(1-methylethoxy)phenyl]benzamide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16871-90-2,Dipotassium hexafluorosilicate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
542-75-6,"Propene, 1,3-dichloro-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-41-4,Ethylbenzene,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55134-13-9,Narasin,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-91-8,Morpholine,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
31895-21-3,"N,N-Dimethyl-1,2,3-trithian-5-amine",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-51-4,p-benzoquinone,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-01-2,Potassium bromate,Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
10326-27-9,"Barium chloride, dihydrate",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID410,Dichloropentafluoropropane; HCFC-225,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition (3,3-dichloro-1,1,1,2,2-pentafluoropropane, 1,3-dichloro-1,1,2,2,3-pentafluoropropane)","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
64440-88-6,"N,N'-ethylenebis(thiocarbamoylthiozinc) bis(N,N-dimethyldithiocarbamate)",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
540-59-0,"1,2-Dichloroethylene",Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
3090-36-6,Tributyl(lauroyloxy)stannane,Flammable gases,Not applicable,,,,"Classified as ""liquid"" or ""solid"" according to GHS definition ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-51-2,o-Chloroaniline,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
17014-71-0,dipotassium peroxide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
84-74-2,Di-n-butyl phthalate,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10325-94-7,Cadmium nitrate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-54-5,o-Phenylenediamine,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
15578-26-4,ditin pyrophosphate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
21087-64-9,Metribuzin,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-88-2,tetrachloronaphthalene,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21609-90-5,"O-4-Bromo-2,5-dichlorophenyl O-methyl phenylphosphorothioate",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
33972-75-7,iron methanearsonate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-28-5,"2,4-Dinitrophenol",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-39-4,m-Cresol,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
100-69-6,2-Vinylpyridine,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7803-49-8,hydroxylamine,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
98886-44-3,fosthiazate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7787-56-6,"Beryllium sulfate, Tetrahydrate",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
562-81-2,barium tetracyanoplatinate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-50-1,o-Dichlorobenzene,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
7572-29-4,Dichloroacetylene,Flammable gases,Not applicable,-,-,-,Liquid (room temperature),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
23135-22-0,"N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10108-64-2,Cadmium chloride,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3564-09-8,"disodium 3-hydroxy-4-[(2,4,5-trimethylphenyl)azo]naphthalene-2,7-disulphonate",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-91-9,Antimony trichloride,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7664-93-9,Sulfuric acid,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-23-6,"Benzene, 1-methoxy-2-nitro-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-20-3,Naphthalene,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
144-49-0,fluoroacetic acid,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
558-13-4,carbon tetrabromide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7774-29-0,Mercury diiodide,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2451-62-9,Triglycidyl isocyanurate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
82692-44-2,"2-[4-(2,4-Dichloro-m-toluoyl)-1,3-dimethyl-5-pyrazolyloxy]-4-methylacetophenone; Benzofenap",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
141-66-2,(E)-3-(dimethylamino)-1-methyl-3-oxoprop-1-enyl dimethyl phosphate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
334-88-3,diazomethane,Flammable gases,Category 1,-,Danger,Extremely flammable gas,"Ignitable if there is an ignition source, because of ""its auto-ignition temperature: 100degC"" (ICSC(J), 1995)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1302-74-5,Emery,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
61789-80-8,Bis(hydrogenated tallow)dimethylammonium chloride,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-94-1,Cyclohexanone,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
95-16-9,Benzothiazole,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition  ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-86-1,Pyridine,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-05-2,lead dicyanide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
8001-35-2,Toxaphene,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-63-0,lead carbonate,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
51276-47-2,2-Amino-4-[hydroxy(methyl)phosphinoyl]butyric acid; Glufosinate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25311-71-1,O-Ethyl O-2-(isopropoxycarbonyl)phenyl N-isopropylphosphoramidothioate; Isofenphos,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition  ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7699-43-6,Zirconium dichloride oxide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Flammable gases,Not applicable,-,-,-,Liquid (room temperature),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
72-57-1,"tetrasodium 3,3'-[(3,3'-dimethyl[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-22-0,3-Pentanone,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-93-0,Cyclohexanol,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
120068-37-3,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole; Fipronil",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-68-3,"1-Chloro-1,1-difluoroethane; HCFC-142b",Flammable gases,Category 1,,,,The lower explosion limit is 6.2vol% (ICSC (1999)). Classified into Division 2.1 (UN#2517) (UN Recommendations on the Transport of Dangerous Goods),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-64-4,Diantimony trioxide,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
75-01-4,Chloroethylene; Vinyl chloride,Flammable gases,Category 1,,,,"Based on the description in ICSC (2000): the lower explosion limit is 3.6vol%. Those containing stabilizers are classified into Division 2.1 (UN Recommendations on the Transport of Dangerous Goods, UN#1086)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
100-37-8,"Ethanol, 2-(diethylamino)-",Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
66952-49-6,Methasulfocarb ,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7722-84-1,Hydrogen peroxide,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-84-3,"Sulfuric acid, cadmium salt(1:1), hydrate (8/3)",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
613-35-4,"N,N'-[1,1'-biphenyl]-4,4'-diylbisacetamide",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-08-1,Ethanethiol,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2698-41-1,[(2-chlorophenyl)methylene]malononitrile,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-94-1,"3,3'-Dichlorobenzidine",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
134-32-7,1-Naphthylamine,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Mar. 23, 2006"
111-65-9,Octane,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-05-8,Acetonitrile,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-38-0,Sodium bromate,Flammable gases,Not applicable,-,-,-,Solid,2009.3.31
110-54-3,Hexane,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1305-78-8,Calcium oxide,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
6864-37-5,"4,4'-Methylenebis(2-methylcyclohexaneamine)",Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition  ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55512-33-9,O-6-Chloro-3-phenyl-4-pyridazinyl S-n-octyl thiocarbonate; Pyridate,Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-07-0,Acetaldehyde,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition","Mar. 23, 2006"
626-17-5,Isophthalonitrile,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
40487-42-1,"N-(1-Ethylpropyl)-2,6-dinitro-3,4-xylidine; Pendimethalin",Flammable gases,Not applicable,,,,"Classified as ""solid"" according to GHS definition","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8001-58-9,Creosote,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
639-58-7,triphenyltin chloride,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID803,polybrominated biphenyl,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
54381-26-9,N-ethyl-O-methyl-O-(2-chloro-4-methylmercaptophenyl)-phosphoramido thioate,Flammable gases,Not applicable,-,-,-,Liquid (GHS definition),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8002-74-2,Paraffin wax,Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
90-13-1,1-Chloronaphthalene,Flammable gases,Not applicable,,,,"Classified as ""liquid"" according to GHS definition  ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-76-0,"Ethandioic acid, disodium salt",Flammable gases,Not applicable,-,-,-,Solid (GHS definition),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
