CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
1111-67-7,copper thiocyanate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Acute toxicity (dermal),Not classified,-,-,-,"Based on rat LD50 >5000mg/kg (IUCLID (2000)), it was set as the outside of Category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-47-3,Chromium,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-92-1,Lead,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
543-90-8,cadmium di(acetate),Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-48-4,Cobalt,Acute toxicity (dermal),Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-78-7,"Propionic acid, 2-chloro-",Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,The guinea pig LD50= 126 - 1258mg/kg (ACGIH (2001)). It was set as Category 2 based on the low value (LD50= 126mg/kg).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-10-7,Acrylic acid,Acute toxicity (dermal),Category 3,,,,"Based on the LD50 value of 430mg/kg calculated from the testing data of rabbit LD50 (dermal route) of 295mg/kg, 640mg/kg, 750mg/kg and 950mg/kg (EHC 191 (1997)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
36536-46-6,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: >20mL/kg (reduced value > 21110mg/kg) (RTECS, 2005), it was set as the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-36-0,tributyltin acetate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2079-00-7,Blasticidin S ,Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"It was set as Category 5 based on rat LD50 = 3100mg/kg (HSDB, 2004) and >500mg/kg (RTECS, 2004) of the dermal administration test.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
85-00-7,"1,1'-Ethylene-2,2'-bipyridinium dibromide",Acute toxicity (dermal),Not classified,-,-,-,"Since death was not observed in 2000mg/kg in rats dermal administration test (Agricultural-Chemicals abstracts (1993)), it was set as outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
22224-92-6,Fenamiphos,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"For a classification, five rat LD50 value (JMPR 929 (1997), JMPR 300 (1974)) and two rabbit LD50 value (JMPR 929 (1997)) were corresponded. And 72mg/kg and 179mg/kg were obtained by statistical calculations, respectively. It was set as Category 2 based on 72mg/kg of the lower rat value.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7718-54-9,Nickel dichloride,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2655-14-3,"3,5-Dimethylphenyl N-methylcarbamate; XMC",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >=5,000mg/kg (Agricultural Chemical Registration Data (2004)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-86-1,Pyridine,Acute toxicity (dermal),Category 3,,,,"Based on the guinea pig LD50 (dermal route) value of 1,000mg/kg representing the lower of the two testing data, 1,000mg/kg (MOE Risk Assessment vol. 3 (2004)) and 2,000mg/kg (ACGIH (7th, 2004)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
87-66-1,pyrogallol,Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"Although HSDB (2003) has described the rat LD50 value is >2,100 mg/kg, since one rat of 12 rats has deceased at amount of application of 2,100 mg/kg, it is classified into Category 5. In addition, EU Annex I is R21 and is equivalent to the GHS Category 3-4. ",2008.03.26
75-44-5,Phosgene,Acute toxicity (dermal),Classification not possible,,,,No data available,"Dec. 19, 2006 (Environmental Hazards: Mar. 31, 2006)"
112-02-7,Hexadecan-1-yl(trimethyl)ammonium chloride,Acute toxicity (dermal),Not classified,-,-,-,"It is described as LD50 value 4.3 mL/kg (equivalent: 4,162 mg/kg) (RTECS (1999), USCh (2001)) of the oral administration test employing a rabbit. Although this LD50 value corresponded to the U.N. GHS acute toxicity Category 5, it fell under unadopted category in Japan and was classified into ""Not classified"". ",2009.3.31
6517-25-5,Tributyltin sulfamate,Acute toxicity (dermal),Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-21-1,Ethylene glycol,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) of 10,600 mg/kg (CICAD 45 (2002)).","Apr. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
23505-41-1,pirimiphos-ethyl,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3 from rat dermal LD50 = 1g/kg (RTECS (2003)).,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
107-22-2,Glyoxal,Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) value of 12,700mg/kg (CICAD 57 (2004)). ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-39-4,m-Cresol,Acute toxicity (dermal),Category 4,,,,"Based on the animal LD50 (dermal route) value of 1,100mg/kg representing the lower of the two testing data, 1,100mg/kg and 2,830 mg/kg (EHC 168 (1995)).","Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
12108-13-3,methyl cyclopentadienyl manganese tricarbonyl,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3.  Based on the value of 212.7mg/kg calculated from rabbit LD50 values: 140mg/kg and 795mg/kg (ACGIH 7th, 2001, NICNAS, 2003), 196.7mg/kg and 420mg/kg (NICNAS, 2003), 1350mg/kg (NICNAS, 2003, PATTY 4th, 1994, EHC 17, 1981), and rat LD50 value: 665mg/kg (NICNAS, 2003, PATTY 4th, 1994, EHC 17, 1981).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12071-83-9,"Polymer of N,N'-propylenebis(dithiocarbamic acid) and zinc",Acute toxicity (dermal),Classification not possible,,,,"Classification cannot be determined, though the available rat dermal study reported the LD50 value of >1,000mg/kg (Agricultural Chemical Registration Data (1968)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
18854-01-8,"O,O-Diethyl O-5-phenyl-3-isoxazolyl phosphorothioate; Isoxathion  ",Acute toxicity (dermal),Not classified,,,,"Based on the absence of mortality at the highest dose of 2,000mg/kg observed in rat acute toxicity studies using the dermal route of exposure (Agricultural Chemical Registration Data (1985)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
119-61-9,Benzophenone,Acute toxicity (dermal),Not classified,-,-,-,"From a description of LD50 value of 3,535 mg/kg (NTP TR533 (2006)) in the dermal administration test employing rabbits, it was classified into ""Not classified"". ",2009.3.31
26447-14-3,2-[(Tolyloxy)methyl]oxirane,Acute toxicity (dermal),Not classified,-,-,-,"Since it was written that LD50 value of the dermal administration test employing rats was >2,150 mg/kg (Patty (5th, 2001), IUCLID (2000)), and LD50 value of the dermal administration test employing rabbits was >2,000 mg/kg (IUCLID (2000)), it was classified into ""Not classified"". ",2009.3.31
1395-21-7,"Subtilisins, as crystalline active enzyme",Acute toxicity (dermal),Classification not possible,-,-,-,Insufficient data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-86-2,Acetophenone,Acute toxicity (dermal),Not classified,-,-,-,"Based on guinea pig LD50 >20600mg/kg (PATTY (5th, 2001)), it was set as the outside of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8014-95-7,Oleum,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
95-80-7,"2,4-Toluenediamine",Acute toxicity (dermal),Category 3,,,,"Based on the LD50 value of 650mg/kg representing the lower of the two testing data of rat LD50 of 1,200mg/kg (CERI Hazard Data 2000-8 (2001)) and rabbit LD50 of 650mg/kg (MOE Risk Assessment vol.3 (2004)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10031-43-3,cupric nitrate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-83-0,4-chloro-o-phenylenediamine,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-69-4,"Methane, trichlorofluoro-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
74115-24-5,"3,6-Bis(2-chlorophenyl)-1,2,4,5-tetrazine; Clofentezine",Acute toxicity (dermal),Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50512-35-1,"Diisopropyl 1,3-dithiolan-2-ylidenemalonate; isoprothiolane",Acute toxicity (dermal),Not classified,-,-,-,"From rat percutaneous LD50 value (>10250mg/kg: Agricultural Chemical Registration Data, 2001), it was set as the outside of Category.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
111872-58-3,2-(4-Bromodifluoromethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether; Hhalfenprox,Acute toxicity (dermal),Not classified,,,,"Based on the absence of mortality at the highest dose of 2,000mg/kg observed in the dermal studies with rats (Agricultural Chemical Registration Data (1993)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-94-5,Chlorosulfonic acid,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Jan. 25, 2007)"
110-52-1,"1,4-Dibromobutane",Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7487-94-7,Mercury dichloride,Acute toxicity (dermal),Category 1,,,,Based on the rabbit LD50 (dermal route) value of 41mg/kg (ATSDR (1999)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
941-69-5,N-Phenylmaleimide,Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
126-99-8,Chloroprene,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 2 based on rat LD50= 200mg/kg (SIDS (2003)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7783-79-1,Selenium hexafluoride,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
12079-65-1,tricarbonyl(eta-cyclopentadienyl)manganese,Acute toxicity (dermal),Classification not possible,-,-,-,"Since data are insufficient, it cannot be classified. MCT melted in tetrahydrofurans as manufacturing solvents indicated high lethal dermal toxicity to the mouse. (ACGIH(2001))","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1912-24-9,Atrazine,Acute toxicity (dermal),Not classified,-,-,-,"It was set as the outside of Category. Since fatal cases was not seen 5000mg/kg in rat dermal administration test LD50 >2000mg/kg (Agricultural Chemical Registration Data, 2002) and >5000 mg/kg (Agricultural Chemical Registration Data, 1987).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
552-30-7,"1,2,4-Bbenzenetricarboxylic 1,2-anhydride",Acute toxicity (dermal),Not classified,,,,"Based on the testing data of rat LD50 (dermal route) of 5,600mg/kg (SIDS (2003)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7700-17-6,crotoxyphos,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Rat dermal LD50 = 202mg/kg. Rabbit oral LD50 = 385mg/kg (both are RTECS (2003)). The higher toxic value (202mg/kg) was adopted, and it was set as Category 3.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
15189-51-2,sodium tetrachloroaurate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12062-24-7,copper hexafluorosilicate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
608-73-1,BHC or HCH,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 from rat dermal LD50 = 900mg/kg (PIM257 (2001), RTECS (2004)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
155569-91-8,Emamectin benzoate ,Acute toxicity (dermal),Category 4,"Exclamation mark
",Warning,Harmful in contact with skin,It was set as Category 4 based on rat LD50 = 2000mg/kg of the dermal administration test (Agricultural Chemical Registration Data).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
944-22-9,fonofos,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,It was set as Category 2 based on LD50 = 147mg/kg (ACGIH (2001)) in rat dermal administration.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-71-8,"Benzenamine, 2-methoxy-5methyl-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-79-0,"2,2-Dichloropropionic acid",Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"From LD50 value of the dermal administration test using a rat for male and females: >2000mg/kg (Agricultural Chemical Registration Data (1999)), it was set as Category 5.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
479-45-8,"N-methyl-N,2,4,6-tetranitroaniline",Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: >2000mg/kg (RTECS, 2005), it was set as the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-11-7,4-dimethylaminoazobenzene,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
10326-27-9,"Barium chloride, dihydrate",Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
12656-85-8,C.I. Pigment Red 104,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-08-4,Selenium dioxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
119446-68-3,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) value of >2,010mg/kg, together with the absence of mortality (Agricultural Chemical Registration Data (1992)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
51276-47-2,2-Amino-4-[hydroxy(methyl)phosphinoyl]butyric acid; Glufosinate,Acute toxicity (dermal),Not classified,,,,"Based on the absence of mortality at doses of 2,000 and 4,000mg/kg observed in the dermal studies with rats (Agricultural Chemical Registration Data (1984)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-06-1,Acrylamide,Acute toxicity (dermal),Category 3,,,,"Based on the rat LD50 (dermal route) value of 400mg/kg representing the lower of the two testing data, 400mg/kg (EHC 49,1985) and 1,148mg/kg (EU-RAR No.24, 2002).
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
40487-42-1,"N-(1-Ethylpropyl)-2,6-dinitro-3,4-xylidine; Pendimethalin",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >2,500mg/kg, together with the absence of mortality at the highest dose (Agricultural Chemical Registration Data (1981)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25103-58-6,tert-Dodecanethiol,Acute toxicity (dermal),Not classified,-,-,-,"From a description of LD50 value of >10,200 mg/kg (Patty (5th, 2001)) and 12,600 mg/kg (IUCLID (2000)) in the dermal administration test employing rabbits, it was classified into ""Not classified"". ",2009.3.31
ID410,Dichloropentafluoropropane; HCFC-225,Acute toxicity (dermal),Classification not possible,,,,"Based on the available rat LD50 (dermal route) of >2,000mg/kg (RTECS (2006)), the substance can be ""Not classified"" or classified as Category 5. However, there are insufficient data available to serve as a basis for classification into Category 5. (1,3-dichloro-1,1,2,2,3-pentafluoropropane, and 3,3-dichloro-1,1,1,2,2-pentafluoropropane)
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
90-02-8,Salicylaldehyde,Acute toxicity (dermal),Category 3,,,,"Based on the rat LD50 (dermal route) value of 600mg/kg representing the lower of the two testing data, 600mg/kg (CERI Hazard Data 2001-50 (2002)) and the rabbit LD50 (dermal route) of 3,000mg/kg (CERI Hazard Data 2001-50 (2002)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7723-14-0,Phosphorus,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 18, 2006 (Environmental Hazards: Mar. 23, 2006)"
74222-97-2,"methyl 2-[[[[(4,6-dimethyl-2-pyrimidinyl)amino]carbonyl]amino]sulphonyl]benzoate",Acute toxicity (dermal),Not classified,-,-,-,"Based on the description that ""There is no death after dermal administration of 2000mg/kg to male and female rabbits""(ACGIH (2001)), it was set as the outside of Category.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
