CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
110-86-1,Pyridine,Toxic to reproduction,Category 2,,,,"Based on the evidence of atrophy of the testes/epididymis and prolonged estrus cycles, described in MOE Risk Assessment vol. 2 (2003) (though no data are available on parental toxicity). ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-88-3,"1,3,5-trioxan",Toxic to reproduction,Category 1B,Health Hazard,Danger,May damage fertility or the unborn child,"There is a description as follows in a NTP document, Review of Toxicological Literature (s-Trioxane, 1999), ""By applying oral administration of 1,500, 3,870mg/kg to rats every other day, suppression of the growth of fetuses was observed and significant deformation and maternal toxicity were observed."" Then, contents of the original document (Polish Journal of Occupational Medicine, 1, 51-61, 1988) were checked to find the fact that hydrocephalus (3.1%), incomplete development of skulls (16.5%) and partial deficiencies of breast bones (5.2%) had been observed in child-animals at the dose level of 770mg/kg where maternal toxicity had not been observed in the developmental toxicity study (8-20 day pregnacy) (numerical values in brackets: development rate). Therefore, it was classified in Category 1B. Incidentally, EU Annex 1 is Cat.3; R63, corresponding to GHS Category 2. ",2008.03.26
11097-69-1,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"There is the description that there were the female reproductive toxicity such as menstrual irregularity, the decrease of reproductive potential of male, and fetal growth abnormality in the human exposure (CICAD 55 (2003), PATTY (4th, 1994), IARC 18 (1978), and ATSDR (2000)), it is classified into Category 1A.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-15-9,2-Ethoxyethyl acetate; Ethylene glycol monoethyl ether acetate,Toxic to reproduction,Category 1B,,,,"Based on the description in the report on rat teratogenicity studies (CERI Hazard Data 2001-68 (2002)): Visceral malformations (cardiac, umbilical cord malformations) and skeletal malformation (symphysis, undulated ribs) are observed in the embryo at dose levels not toxic to the dam.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-40-0,"N-(2-Aminoethyl)-1,2-ethanediamine; Diethylenetriamine",Toxic to reproduction,Category 1B,,,,Based on the description in NITE Initial Risk Assessment No.50 (2005): The results of rat developmental toxicity studies (OECD TG 421) suggest adverse effects on reproductive/developmental functions at dose levels not toxic to parent animals. ,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-76-2,"Ethanol, 2-butoxy-",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since there is description that it is observed of adverse effects in development as decrease implantation count and increase embryo resortions etc. and at the same time of occuring general toxicity as decrease weight gains, change of organs weight and changes in blood parameter on maternal animals in pregnant rat and rabbit organogenetic period exposure test (SIDS (1997)), it was classified into class 2. 
In addition, although reference is made to the risks of development of cleft palate in a human epidemiologic survey, the relationship with this substance is not clear (PATTY (5th, 2001)). 
","May 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-77-3,2-(2-methoxyethoxy)ethanol,Toxic to reproduction,Category 1B,Health Hazard,Danger,May damage fertility or the unborn child,"Since increase in deformation of internal organs of baby animals such as disorders in the aortic arch and ventricular septal defects as major developments(2.4%) and increase in the development rate of pyelectasis at the dose level where toxicity does not develop in parent animals in the developmental toxicity study via oral administration using rats have been recognized according to EU RAR(2000), it was classified in Category 1B. EU Annex 1 is, however, Repr. Cat.3,;R63, corresponds to GHS Category 2. ",2008.03.26
111-96-6,bis(2-methoxyethyl)ether,Toxic to reproduction,Category 1B,Health Hazard,Danger,May damage fertility or the unborn child,"Since effects on the growth and survival rate of fetuses and deformation have been observed at the concentration level not affecting parent animals(NTP DB (Access on Jan 2008)) in the teratogenicity study via oral administration using mice and injury lesions of spermatocytes at the pachytene stage and circular spermatids have been identified in the inhalation exposure testinhalation exposure test using rata (6 hours/day, 5days /week, 2 weeks),(CICAD 41("""")), it was classified in Category 1B. Mofreover, resorption and deformation in fetuses have been observed at the concentration level where effects are observed in the body weight, weight increase and uterus weight of mother animals in the teratogenicity study via oral administration using rabbits(NTP DB (Access on Jan 2998)). EU-Annex I is Cat.2, R60-61, corresponding to GHS Category 1B.",2008.03.26
11120-22-2,Lead Silicate,Toxic to reproduction,Category 1A,,,,"Based on expert judgment, given the fact that lead has been known to possess developmental neurotoxic and reproductive toxic potentials in humans.
As for the health hazards, refer to ""ID168, Lead, CAS: 7439-92-1,"" ""ID48, Lead Oxide (II); Litharge, CAS: 1317-36-8,"" and ""ID47, Lead Acetate (II), CAS: 301-04-2.""","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
112-18-5,"N,N-Dimethyldodecan-1-ylamine",Toxic to reproduction,Category 2,Health Hazard,Warning,Suspected of damaging fertility or the unborn child ,"Based on a report that a decrease in live births, increases in stillbirths and the average loss of embryos after implantation and a decrease in average viability indicators were observed at doses which affect mother animals in a reproductive/developmental toxicity screening oral administration test (OECD TG421, GLP) in rats (SIDS (2001)), it was classified as Category 2. ",2009.3.31
112-30-1,Decan-1-ol,Toxic to reproduction,Category 2,Health Hazard,Warning,Suspected of damaging fertility or the unborn child ,"There is a description as follows in the inhalation exposure test with saturated steam applied to female rats of 1-19 day pregnancy, ""No administration related effect was observed on the body weight of mother rats, resorption, fetal animals' body weight, gender ratio, outer surface, bone structure, internal organ, etc.,""(MOE Risk Assessment Vol.6 (2008), JECFA (2006), Patty (5th, 2001), IUCLID (2000), HSDB (2006)). On the other hand, there is a description as follows in the oral administration test of a 40% solution to female rats of 1-15 day pregnancy, ""Fetal toxicity has been reported"" (JECFA (2006), Patty (5th, 2001) and, when the primary literature (SOV. J. Dev. Biol. 22 (1990)) was reviewed, although there was a description as follows, ""Hydrocephalus, hydronephrosis and suppression of ossification are included in the development disorder."" it was classified in Class 2, because there was no description about mother animals.",2009.3.31
115-96-8,Tris(2-chloroethyl) phosphate,Toxic to reproduction,Category 2,,,,"Based on the evidence of decreased numbers of live fetuses per litter and testicular effects at parental toxic doses (or in the absence of data on general toxicity) in rat teratogenicity studies and continuous breeding studies, described in MOE Risk Assessment vol. 1 (2002) and EHC 209 (1998).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
117-81-7,Bis(2-ethylhexyl) phthalate,Toxic to reproduction,Category 1B,,,,"Based on the evidence of effects on offspring at dosing levels not toxic to parent animals, described in U.S. NTP-CERHR, CERI-NITE Hazard Assessment No.7 (2004).","Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
117-84-0,Di-n-octyl phthalate,Toxic to reproduction,Category 2,,,,"Based on the evidence of decreased number of live borns at doses at which parental toxicity is unknown in mouse teratogenicity studies, described in MOE Risk Assessment vol. 4 (2005) and ATSDR (1997).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-74-1,"Benzene, hexachloro-",Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"It was considered as Category 1A based on expert judgement since there is a description that description that significant increase mortality after birth of a child animal was observed in the oral administration examination during pregnancy and the oral administration reproductive examination using the rat or mouse (MOE Risk Assessment the 1st volume (2002), ACGIH (7th, 2001), EHC 195 (1997), ATSDR (2002), DFGOT (vol.16, 2001), PATTY (4th, 1994) and IARC 79 (2001)), and the description that the newborn who drank the breast milk has died by humans exposure (IARC 79 (2001), EHC 195 (1997)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-79-6,"2,4,6-Tribromophenol",Toxic to reproduction,Category 2,,,,"Based on the evidence of reduced viability of the offspring in repeated dose toxicity and reproductive toxicity combined studies in rats, described in CICAD 66 (2005), though no data are available on parental toxicity.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-96-7,"Benzene, 2-methyl-1,3,5-trinitro-",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"There is description which suggests the influence on the reproductive function in the occupational exposure study on male (PATTY (4th, 1994)) and there is a description about the result of the case-control study which indicates the decrease of amount of seminal fluid and sperm motility, and increases of abnormal spermatozoa (ATSDR (1995)), however, it is indicated that they are insufficient as an evidence of being the effect by exposure. 
On the other hand, there is description that testicular atrophy was observed with the dose occuring other toxic effects in repeated exposure to the rat (ACGIH (2001), DFGOT (1991), IARC (1996), and Industrial Hygene Academic Society Advice (1993)). 
Therefore, it was classified into Category 2. 
","Mar. 23, 2006"
119168-77-3,N-(4-tert-Butylbenzyl)-4-chloro-3-ethyl-1-methylpyrazole-5-carboxamide; Tebufenpyrad,Toxic to reproduction,Category 2,,,,"Based on the evidence of abortion at doses inducing reduced body weight in parental animals in rabbit teratogenicity studies. Also based on the evidence of reduced fetal development and increased incidence of 14th rib anomalies at doses causing reduced body weight gains in parental animals in rat teratogenicity studies, reported in Agricultural Chemical Registration Data (1993).
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-80-9,Pyrocatechol,Toxic to reproduction,Category 2,,,,"Based on the evidence of adverse effects on the ovary and the development of the filial generation, described in MOE Risk Assessment vol. 2 (2003) (though no data are available on parental toxicity).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
12002-03-8,copper acetoarsenite,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there is no data of this product, in ACGIH (7th, 2001), ATSDR (draft, 2005), EHC 224 (2001), and DFGOT Vol.21 (2005), there was an opposite report. But the reproductive and developmental toxicity knowledge by inorganic arsenic was indicated to laboratory animals, it was considered as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
120068-37-3,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole; Fipronil",Toxic to reproduction,Category 2,,,,"Based on the evidence of reduced mating frequency (F1) and reduced numbers of litters/live borns at doses causing reduced body weight gains, observed in rat 2-generation reproduction studies (Agricultural Chemical Registration Data (1995)). Since it cannot be clearly demonstrated that these findings of reproductive effects are secondary, the substance is classified into Category 2 from the viewpoint of safety.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
