CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
107-49-3,TEPP,Flammable liquids - Classification not possible,-,-,-,"Decision is varied with literature between combustible (ICSC (1994)) and not flammable (Weiss (2nd, 1985)). Since there is no flash point data either, it cannot be classified.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-57-6,m-Divinylbenzene,Flammable liquids - Classification not possible,,,,"No data available. The isomer mixtures including p- and o- (mixing ratio unknown) have the boiling point of 195degC and the flash point of 76degC (open cup flash test) (ICSC (1999)), whereas the boiling point of m-divinylbenzene is 199.5degC (HSDB (2006)). According to some studies, ""a good linear relationship is found between the flash points and the boiling points of the homologues, which indicates that the substance with a low boiling point generally has a low flash point"" (Safety of Hazardous Substances, 2004). Based on this, the flash point of m-divinylbenzene is considered to exceed 76degC, which can be included in ""Category 4.""

","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-90-2,fensulfothion,Flammable liquids - Classification not possible,-,-,-,"Classification not possible due to lack of data, though it is flammable (ICSC, 2001) ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-72-6,"Mixture of 2,4-dinitro-6-octylphenyl crotonate and 2,6-dinitro-4-octylphenyl crotonate (octyl=1-methylheptyl,1-ethylhexyl,1-propylpentyl); Dinocap; DPC",Flammable liquids - Classification not possible,,,,"Classification not possible due to lack of data, though Dinocap (mixing ratio of isomers unknown) is classified as flammable by ICSC (2004).  ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13171-21-6,phosphamidon,Flammable liquids - Classification not possible,-,-,-,Classification not possible due to lack of data on its flash point; etc.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13286-32-3,"O,O-diethyl S-benzyl phosphorothioate",Flammable liquids - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
1338-23-4,"2-Butanone, peroxide",Flammable liquids - Classification not possible,-,-,-,"Although it was thought that it was diluted with a dilution agent with high flash point (for example, dimethyl phthalate with 146 degC of flash point  (Merck13th, 2001)), it was presupposed that it can not be classified since the flash point of a mixture with methyl-ethyl-ketone peroxide is unknown. ","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
14486-20-5,antimony(3+) tetrafluoroborate(1-),Flammable liquids - Classification not possible,-,-,-,"No data available, thoug it is considered as non-combustible","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1461-22-9,Tributyltin chloride,Flammable liquids - Classification not possible,,,,"No data available. The flash point of some products on the market is over 110degC (c.c.) (Sigma-Aldrich MSDS, 2004), which is ""Not classified.""","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
152-16-9,schradan,Flammable liquids - Classification not possible,-,-,-,Classification not possible due to lack of data on its flash point; etc.,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1587-41-3,Dichlorodinitromethane,Flammable liquids - Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
17109-49-8,"O-Ethyl S,S-diphenyl phosphorodithioate; Edifenphos; EDDP",Flammable liquids - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
18809-57-9,4-(Ethylthio)phenyl N-methylcarbamate,Flammable liquids - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
2346-99-8,Methylcyclohexyl-4-chlorophenylthiophosphate,Flammable liquids - Classification not possible,-,-,-,Classification not possible due to lack of data on its flash point; etc.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
24151-93-7,piperophos,Flammable liquids - Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2439-35-2,2-(Dimethylamino)ethyl acrylate,Flammable liquids - Classification not possible,,,,"No data available. The flash point of some products on the market is 63degC (c.c.) (14102 chemical product), which can be classified into Category 4. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25068-38-6,"Polymer of 4,4'-isopropylidenediphenol and 1-chloro-2,3-epoxypropane (liquid); Bisphenol A type epoxy resin (liquid)",Flammable liquids - Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2595-54-2,mecarbam,Flammable liquids - Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
26087-47-8,"S-benzyl O,O-diisopropyl phosphorothioate",Flammable liquids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2674-91-1,"S-(2-ethylsulphinyl-1-methylethyl)-O,O-dimethyl phosphorothioate",Flammable liquids - Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27949-52-6,O-butyl S-benzyl S-ethyl Phosphorodithioate,Flammable liquids - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
28249-77-6,"S-4-chlorobenzyl N,N-diethylthiocarbamate",Flammable liquids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2973-10-6,diisopropyl sulphate,Flammable liquids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3068-88-0,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Flammable liquids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
31242-93-0,o-Chlorinated diphenyl oxide,Flammable liquids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3309-87-3,Fujithion,Flammable liquids - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
34643-46-4,"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",Flammable liquids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
35996-61-3,"2-Chloro-1-(2,4-dichlorophenyl)vinylethylmethyl phosphate",Flammable liquids - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
36335-67-8,O-Ethyl O-(6-nitro-m-tolyl) sec-butylphosphoramidothioate; Butamifos,Flammable liquids - Classification not possible,,,,"No data available. The flash point is reported to be about 192degC (Sumitomo Chemical (1984)), which is ""Not classified.""
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
36536-46-6,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Flammable liquids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3792-59-4,"Phosphonothioic acid, phenyl-, O-(2,4-dichlorophenyl) O-ethyl ester",Flammable liquids - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
39185-89-2,"1,1,2,2-Tetrachloro-1-nitroethane",Flammable liquids - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
41198-08-7,O-4-bromo-2-chlorophenyl O-ethyl S-propyl phosphorothioate,Flammable liquids - Classification not possible,,,,"Classification not possible due to lack of data. The reagent (purity: 98%) has the flash point of 100degC (c.c.) according to some reports, which could be ""Not classified. ""
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
4554-16-9,"2,3-dibromopropiononitrile",Flammable liquids - Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
4607-81-2,"1,1,2-Trichloro-2-nitroethene",Flammable liquids - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
51218-49-6,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",Flammable liquids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
5349-28-0,Thiocyanatoacetic acid ethyl ester,Flammable liquids - Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
54381-26-9,N-ethyl-O-methyl-O-(2-chloro-4-methylmercaptophenyl)-phosphoramido thioate,Flammable liquids - Classification not possible,-,-,-,Classification not possible due to lack of data on its flash point; etc.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
545-06-2,Trichloroacetonitrile,Flammable liquids - Classification not possible,,,,No data available ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55285-14-8,"2,3-Dihydro-2,2-dimethyl-7-benzo[b]furyl N-(dibutylamino)thio-N-methylcarbamate; Carbosulfan",Flammable liquids - Classification not possible,,,,"Classification not possible due to lack of data. The flash point of a reagent (purity: 98%) is 96degC (c.c.), according to some reports. 
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-12-2,ethion,Flammable liquids - Classification not possible,-,-,-,"No data available by regulated examination methods, though it is flammable (ICSC(J), 1998)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
5827-05-4,"S-(ethylsulfinyl)methyl O,O-di(isopropyl) dithiophosphate",Flammable liquids - Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-20-9,"1,2-Dibromo-1-chloroethane",Flammable liquids - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-53-2,ethyl methylnitrosocarbamate,Flammable liquids - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
63935-38-6,"alpha-cyano-3-phenoxybenzyl 2,2-dichloro-1-(4-ethoxyphenyl)cyclopropanecarboxylate",Flammable liquids - Classification not possible,,,,Classification not possible due to lack of data ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-15-3,"S-2-(Ethylthio)ethyl O,O-dimethyl phosphorodithioate; Thiometon",Flammable liquids - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
6420-47-9,"2-sec-butyl-4,6-dinitrophenol, compound with 2,2',2''-nitrilotriethanol (1:1)",Flammable liquids - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
6423-43-4,"1,2-Propanediol, dinitrate",Flammable liquids - Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
75-09-2,Dichloromethane; Methylene dichloride,Flammable liquids - Classification not possible,,,,"Cannot be classified due to varied information on the flammability - e.g., ""combustible under specific conditions,"" (explosion limit: 12-25 vol%), according to ICSC (2004), and ""no flashing point,"" according to NFPA (13th, 2002). Classified into Category 6.1 (UN Recommendations on the Transport of Dangerous Goods, UN#1593)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
75-87-6,Trichloroacetaldehyde,Flammable liquids - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
756-79-6,"Phosphonic acid, methyl-, dimethyl ester",Flammable liquids - Classification not possible,-,-,-,"Although it is classified into 3 according to UNRTDG of Generic or N.O.S. entry, there is no flash point data. So it cannot be classified.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7572-29-4,Dichloroacetylene,Flammable liquids - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7700-17-6,crotoxyphos,Flammable liquids - Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
77458-01-6,O-1-(4-Chlorophenyl)-4-pyrazolyl O-ethyl S-propyl phosphorothioate; Pyraclofos,Flammable liquids - Classification not possible,,,,No data available ,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-00-5,"1,1,2-Trichloroethane",Flammable liquids - Classification not possible,,,,"Classification not possible due to lack of data (No literature indicates the flash point (ICSC, 2004)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-01-6,Trichloroethylene,Flammable liquids - Classification not possible,,,,"There is no flash point (c.c.), according to NFPA (13th, 2002), while the gas combustion explosion DB indicates that the flash point is 32degC. Information on the flammability varies from reference to reference. ","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
8007-45-2,"Tar, coal",Flammable liquids - Classification not possible,-,-,-,The flash point varies with origins and data cannot be specified.,"Mar. 23, 2006"
8022-00-2,Demeton-methyl,Flammable liquids - Classification not possible,-,-,-,"Classification not possible due to lack of data, though it is flammable (ICSC, 2001) ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
